,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.38,0.48,0.98,0.42,0.55,0.49,0.88,0.39
decidr.csv,0.48,0.61,0.3,0.62,0.99,0.6,0.76,0.62
exist.csv,0.24,0.51,0.24,0.32,0.53,0.97,0.0,0.14
ivatamasks.csv,0.98,0.49,0.47,0.59,0.59,0.51,0.67,0.47
libopenmetaverse.csv,0.6,0.57,0.43,0.95,0.54,0.48,0.78,0.54
mule.csv,0.39,0.99,0.2,0.29,0.51,0.47,0.93,0.54
runuomondains.csv,0.13,0.05,0.26,0.2,0.06,0.09,0.0,1.0
