,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.0,3.0,0.0,0.0,3.0,8.0,7.0,10.0
decidr.csv,2.0,2.0,0.0,0.0,0.0,6.0,9.0,0.0
exist.csv,0.0,0.0,0.0,1.0,0.0,0.0,59.0,11.0
ivatamasks.csv,0.0,6.0,1.0,0.0,1.0,7.0,10.0,7.0
libopenmetaverse.csv,1.0,3.0,0.0,0.0,1.0,6.0,4.0,2.0
mule.csv,0.0,0.0,2.0,1.0,0.0,4.0,3.0,9.0
runuomondains.csv,0.0,0.0,0.0,0.0,10.0,10.0,59.0,0.0
