,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.82,0.63,1.0,0.42,0.61,0.53,0.04,0.08
decidr.csv,0.76,0.7,0.36,0.56,1.0,0.66,0.03,0.14
exist.csv,0.95,0.66,0.75,0.56,0.75,0.97,0.0,0.07
ivatamasks.csv,1.0,0.65,0.51,0.54,0.64,0.6,0.02,0.1
libopenmetaverse.csv,0.72,0.62,0.47,1.0,0.6,0.59,0.03,0.22
mule.csv,0.87,0.98,0.5,0.6,0.6,0.6,0.06,0.21
runuomondains.csv,0.55,0.67,0.62,0.6,0.47,0.36,0.0,1.0
