,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.69,0.68,0.02,0.84,0.64,0.79,0.41,0.84
decidr.csv,0.63,0.56,0.95,0.65,0.01,0.57,0.61,0.68
exist.csv,0.8,0.64,0.8,0.76,0.55,0.04,1.06,0.9
ivatamasks.csv,0.03,0.66,0.86,0.76,0.58,0.66,0.71,0.85
libopenmetaverse.csv,0.64,0.73,0.83,0.06,0.65,0.68,0.59,0.55
mule.csv,0.67,0.03,0.86,0.77,0.66,0.68,0.27,0.56
runuomondains.csv,0.91,0.96,0.8,0.84,0.95,0.94,1.05,0.0
