,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.33,0.46,0.98,0.42,0.55,0.55,1.0,0.38
decidr.csv,0.45,0.61,0.28,0.69,0.99,0.6,1.0,0.75
exist.csv,0.2,0.49,0.2,0.28,0.49,0.97,0.0,0.12
ivatamasks.csv,0.97,0.47,0.67,0.86,0.6,0.5,1.0,0.62
libopenmetaverse.csv,0.64,0.7,0.45,0.94,0.54,0.46,1.0,0.5
mule.csv,0.34,0.99,0.17,0.25,0.5,0.44,1.0,0.5
runuomondains.csv,0.11,0.04,0.22,0.17,0.05,0.07,0.0,1.0
