,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.15,0.41,0.0,0.6,0.46,0.65,0.41,0.56
decidr.csv,0.3,0.4,0.62,0.57,0.0,0.4,0.61,0.63
exist.csv,0.02,0.39,0.08,0.23,0.2,0.04,0.34,0.22
ivatamasks.csv,0.0,0.39,0.79,0.74,0.43,0.44,0.71,0.76
libopenmetaverse.csv,0.53,0.67,0.62,0.0,0.46,0.41,0.59,0.24
mule.csv,0.11,0.03,0.21,0.17,0.43,0.38,0.27,0.25
runuomondains.csv,0.19,0.03,0.17,0.11,0.07,0.16,0.31,0.0
