,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.47,0.53,0.99,0.42,0.58,0.54,0.08,0.14
decidr.csv,0.56,0.65,0.32,0.62,0.99,0.63,0.05,0.24
exist.csv,0.34,0.56,0.32,0.37,0.59,0.97,0.0,0.09
ivatamasks.csv,0.98,0.54,0.58,0.67,0.62,0.55,0.05,0.17
libopenmetaverse.csv,0.68,0.66,0.46,0.97,0.57,0.52,0.05,0.31
mule.csv,0.49,0.98,0.25,0.35,0.55,0.51,0.11,0.3
runuomondains.csv,0.19,0.08,0.32,0.26,0.09,0.12,0.0,1.0
