,jlinalg.csv,arcallians.csv,yale.csv,qmmp.csv
arcallians.csv,0.0,0.0,56.0,0.0
jlinalg.csv,0.0,0.0,62.0,0.0
qmmp.csv,0.0,1.0,9.0,0.0
yale.csv,1.0,0.0,0.0,2.0
