,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,72.0,0.0,0.0,6.0,0.0,18.0,92.0,0.0,2.0,36.0,1.0,0.0,49.0,0.0,3.0,93.0,2.0,1.0,2.0,3.0
blogentis.csv,22.0,6.0,0.0,4.0,0.0,26.0,0.0,0.0,9.0,11.0,1.0,12.0,10.0,0.0,7.0,124.0,3.0,5.0,9.0,10.0
free-evolution.csv,72.0,5.0,355.0,9.0,0.0,14.0,10.0,0.0,2.0,13.0,0.0,2.0,49.0,4.0,6.0,337.0,0.0,3.0,13.0,0.0
gtad.csv,0.0,0.0,355.0,1.0,0.0,2.0,0.0,0.0,91.0,61.0,1.0,4.0,49.0,1.0,54.0,3.0,2.0,1.0,2.0,139.0
htmlunit.csv,72.0,4.0,0.0,1.0,0.0,46.0,1.0,1.0,2.0,61.0,0.0,35.0,49.0,0.0,2.0,38.0,2.0,5.0,3.0,0.0
ipfire-wall.csv,10.0,3.0,0.0,1.0,0.0,14.0,0.0,0.0,91.0,6.0,17.0,11.0,2.0,8.0,0.0,53.0,0.0,3.0,2.0,139.0
irplus.csv,72.0,0.0,0.0,21.0,0.0,25.0,1.0,0.0,3.0,61.0,8.0,40.0,5.0,12.0,2.0,147.0,0.0,1.0,14.0,8.0
jasperreports.csv,72.0,0.0,355.0,158.0,59.0,16.0,92.0,0.0,91.0,61.0,0.0,1.0,49.0,2.0,54.0,0.0,0.0,387.0,1.0,139.0
jaxlib.csv,2.0,1.0,355.0,158.0,59.0,169.0,92.0,0.0,91.0,0.0,4.0,3.0,0.0,2.0,54.0,4.0,0.0,1.0,161.0,139.0
jvcl.csv,72.0,0.0,355.0,0.0,0.0,29.0,9.0,0.0,91.0,61.0,23.0,19.0,49.0,13.0,54.0,54.0,0.0,8.0,3.0,139.0
kaffeine.csv,54.0,7.0,0.0,10.0,0.0,20.0,13.0,0.0,2.0,61.0,21.0,10.0,24.0,5.0,8.0,123.0,0.0,2.0,13.0,16.0
m-m-m.csv,49.0,3.0,0.0,9.0,0.0,19.0,7.0,0.0,10.0,24.0,27.0,34.0,12.0,6.0,7.0,116.0,0.0,2.0,36.0,6.0
myfaces.csv,72.0,3.0,355.0,9.0,0.0,24.0,15.0,0.0,2.0,61.0,18.0,0.0,49.0,6.0,4.0,60.0,0.0,0.0,37.0,12.0
nh3d.csv,72.0,108.0,0.0,158.0,0.0,0.0,0.0,60.0,0.0,61.0,276.0,350.0,49.0,1.0,54.0,502.0,68.0,17.0,0.0,139.0
poormans.csv,72.0,5.0,0.0,22.0,1.0,3.0,0.0,0.0,2.0,11.0,1.0,6.0,49.0,2.0,54.0,132.0,0.0,1.0,0.0,1.0
sarasvati.csv,4.0,6.0,355.0,10.0,0.0,0.0,1.0,0.0,4.0,21.0,18.0,0.0,3.0,7.0,14.0,102.0,0.0,0.0,0.0,1.0
smartgwt.csv,30.0,7.0,116.0,4.0,0.0,16.0,0.0,0.0,2.0,16.0,23.0,56.0,16.0,7.0,7.0,129.0,0.0,0.0,31.0,10.0
taokgame.csv,72.0,108.0,355.0,5.0,0.0,16.0,6.0,0.0,0.0,56.0,11.0,30.0,49.0,6.0,8.0,41.0,0.0,12.0,13.0,1.0
wgs-assembler.csv,4.0,0.0,10.0,8.0,0.0,22.0,4.0,0.0,0.0,12.0,5.0,12.0,49.0,2.0,3.0,44.0,6.0,19.0,20.0,10.0
