,arcallians.csv,aztec.csv,synergyspace.csv,qmmp.csv,xtreemfs.csv,mplayer-ce.csv
arcallians.csv,0.02,0.28,0.61,0.1,0.48,0.32
aztec.csv,0.48,0.0,0.73,0.63,0.33,0.4
mplayer-ce.csv,0.78,0.92,0.77,0.92,0.75,0.02
qmmp.csv,0.28,0.23,0.45,0.0,0.56,0.83
synergyspace.csv,0.05,0.0,0.0,0.05,0.07,0.18
xtreemfs.csv,0.1,0.1,0.31,0.11,0.0,0.28
