,xharbour.csv,barracudamvc.csv,megasquirtavr.csv,openintents.csv,atomsite.csv,arsenal-1.csv,hazelcast.csv,alembik.csv,opengs.csv,fm-classic.csv,mycila.csv,bulmages.csv,jppf-project.csv,mumble.csv,bionote.csv,mevenide.csv,duplicati.csv,tweetsharp.csv
alembik.csv,0.21,0.05,0.01,0.15,0.24,0.0,0.0,0.03,0.17,0.07,0.14,0.21,0.25,0.02,0.27,0.11,0.0,0.33
arsenal-1.csv,0.26,0.45,0.21,0.52,0.46,0.03,0.4,0.45,0.27,0.25,0.33,0.19,0.38,0.54,0.29,0.28,0.0,0.53
atomsite.csv,0.21,0.7,0.58,0.55,0.0,0.48,0.3,0.39,0.55,0.4,0.62,0.3,0.75,0.37,0.46,0.42,1.0,0.13
barracudamvc.csv,0.47,0.05,0.81,0.7,0.87,1.0,0.9,0.9,0.87,0.78,0.95,0.92,0.62,0.82,0.87,0.94,0.0,1.0
bionote.csv,0.0,0.0,0.4,0.09,0.15,0.16,0.6,0.1,0.05,0.03,0.14,0.02,0.0,0.05,0.0,0.06,0.0,0.13
bulmages.csv,0.11,0.15,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.02,0.0,0.0
fm-classic.csv,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.13,0.03,0.0,0.0,0.0,0.12,0.0,0.02,0.01,0.0,0.0
hazelcast.csv,0.89,1.0,0.26,0.91,0.85,0.61,0.0,0.77,0.82,0.97,0.76,0.99,1.0,1.0,0.81,0.69,0.0,0.8
jppf-project.csv,1.0,1.0,0.48,0.88,0.98,1.0,1.0,0.84,0.77,0.99,0.95,1.0,0.0,1.0,0.92,0.97,1.0,0.93
megasquirtavr.csv,1.0,1.0,0.0,0.97,1.0,1.0,0.5,0.84,0.95,0.97,0.79,1.0,1.0,1.0,0.87,0.85,0.0,1.0
mevenide.csv,0.0,0.6,0.96,0.3,0.07,0.81,0.2,0.35,0.22,0.03,0.14,0.26,0.12,0.25,0.23,0.0,0.0,0.2
mumble.csv,0.05,0.35,0.05,0.15,0.11,0.35,0.0,0.1,0.08,0.06,0.17,0.01,0.0,0.0,0.35,0.1,0.0,0.27
mycila.csv,0.0,0.15,0.26,0.03,0.2,0.0,0.3,0.35,0.31,0.41,0.0,0.29,0.25,0.03,0.08,0.06,0.0,0.2
opengs.csv,0.0,0.25,0.3,0.48,0.65,0.58,0.6,0.39,0.0,0.41,0.45,0.36,0.12,0.38,0.29,0.38,1.0,0.53
openintents.csv,0.11,0.3,0.0,0.0,0.35,0.26,0.2,0.48,0.49,0.16,0.21,0.39,0.5,0.4,0.33,0.36,1.0,0.47
tweetsharp.csv,0.42,0.1,0.21,0.12,0.26,0.06,0.2,0.74,0.47,0.25,0.31,0.42,0.38,0.57,0.27,0.3,0.0,0.0
xharbour.csv,0.0,0.95,0.71,0.82,0.72,1.0,0.8,0.65,0.74,0.74,0.95,0.96,0.88,0.8,0.83,0.95,1.0,0.8
