,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.36,0.46,0.27,0.28,0.06,0.23,0.43,0.55,1.0,0.31,0.19,0.55,0.55,0.5,0.57,0.16
customsagetv.csv,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.15,0.12,0.09,0.02,0.1,0.45,0.25,0.14,1.0
fluidium.csv,0.14,0.34,0.0,0.19,0.12,0.13,0.04,0.14,0.05,0.24,0.21,0.29,0.1,0.95,0.0,0.27
guineu.csv,0.9,0.46,0.25,0.17,0.15,0.05,0.23,0.42,0.27,0.24,0.07,0.1,0.48,0.49,0.1,0.37
inkscape.csv,0.31,0.5,0.63,0.36,0.22,0.22,1.0,0.5,0.37,0.47,0.41,0.63,0.59,0.51,0.46,0.18
mpqc.csv,0.18,0.38,0.76,0.31,0.35,0.97,0.15,0.63,0.23,0.24,0.56,0.3,0.47,0.33,0.47,0.74
nsis.csv,0.47,0.55,0.87,0.31,0.31,0.24,0.71,0.58,0.19,0.37,1.0,0.85,0.56,0.58,0.75,0.7
octave.csv,0.37,0.42,0.41,0.38,0.98,0.17,0.41,0.47,0.25,0.38,0.33,0.52,0.56,0.32,0.59,0.81
owfs.csv,0.45,0.29,0.25,1.0,0.2,0.09,0.15,0.47,0.18,0.18,0.65,0.31,0.41,0.3,0.17,0.4
owlib.csv,0.49,0.97,0.82,0.31,0.28,0.14,0.53,0.57,0.29,0.32,0.86,0.66,0.55,0.51,0.6,0.63
pamguard.csv,0.46,0.52,0.81,0.31,0.33,0.23,0.55,0.63,0.48,0.29,0.56,0.57,0.61,0.59,0.97,0.59
prelude.csv,0.46,0.54,0.99,0.34,0.31,0.21,0.7,0.58,0.38,0.37,0.86,0.87,0.6,0.33,0.72,0.7
robocode.csv,0.59,0.34,0.35,0.33,0.13,0.11,0.18,0.98,0.44,0.23,0.15,0.15,0.56,0.14,0.48,0.49
uwom-server.csv,0.29,0.22,0.0,0.29,0.21,0.14,0.44,0.47,0.27,0.96,0.04,0.44,0.41,0.32,0.44,0.52
zengine.csv,0.45,0.56,0.84,0.28,0.37,0.28,0.72,0.66,0.42,0.42,0.74,1.0,0.7,0.51,0.78,0.68
zildo.csv,0.48,0.53,0.68,0.33,0.34,0.17,0.67,0.44,0.46,0.4,0.31,0.46,0.95,0.32,0.59,0.47
