,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.68,0.57,0.78,0.44,0.9,0.73,0.73,0.47,0.69,0.68,0.9,0.76,0.53,0.47,0.39,0.75
customsagetv.csv,0.89,0.92,0.0,0.0,0.67,0.75,0.0,0.67,0.95,0.89,0.5,0.5,0.86,0.67,0.9,0.5
fluidium.csv,0.5,0.97,0.0,0.9,0.87,0.9,0.67,0.83,0.96,0.97,0.9,0.9,0.93,0.67,0.5,0.93
guineu.csv,0.72,0.62,0.83,0.69,0.8,0.95,0.89,0.8,0.76,0.97,0.67,0.5,0.64,0.6,0.75,0.78
inkscape.csv,0.4,0.52,0.38,0.46,0.93,0.6,0.44,0.47,0.71,0.5,0.54,0.47,0.43,0.41,0.49,0.71
mpqc.csv,0.95,0.94,0.55,0.46,0.49,0.95,0.92,0.59,0.69,0.87,0.92,0.93,0.6,0.9,0.77,0.41
nsis.csv,0.35,0.41,0.52,0.42,0.4,0.5,0.37,0.44,0.53,0.46,0.49,0.43,0.44,0.49,0.36,0.38
octave.csv,0.5,0.67,0.5,0.5,0.87,0.75,0.6,0.56,0.69,0.75,0.83,0.75,0.54,0.7,0.46,0.36
owfs.csv,0.52,0.96,0.92,0.91,0.65,0.57,0.89,0.47,0.61,0.89,0.77,0.93,0.74,0.92,0.9,0.62
owlib.csv,0.42,0.55,0.48,0.42,0.4,0.51,0.48,0.53,0.61,0.52,0.53,0.41,0.51,0.6,0.44,0.54
pamguard.csv,0.43,0.51,0.45,0.35,0.42,0.78,0.49,0.45,0.48,0.59,0.47,0.53,0.45,0.49,0.44,0.39
prelude.csv,0.33,0.46,0.49,0.43,0.39,0.51,0.4,0.41,0.48,0.49,0.51,0.43,0.4,0.53,0.33,0.33
robocode.csv,0.47,0.91,0.67,0.5,0.88,0.94,0.93,0.55,0.47,0.8,0.89,0.67,0.42,0.88,0.59,0.54
uwom-server.csv,0.91,0.98,0.0,0.67,0.86,0.79,0.7,0.66,0.67,0.81,0.8,0.67,0.68,0.7,0.68,0.66
zengine.csv,0.29,0.39,0.41,0.33,0.41,0.46,0.35,0.37,0.41,0.41,0.41,0.42,0.34,0.4,0.31,0.3
zildo.csv,0.5,0.57,0.43,0.36,0.71,0.93,0.35,0.54,0.46,0.5,0.61,0.64,0.47,0.6,0.37,0.79
