,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,1.0,21.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,66.0,97.0,0.0,1.0,2.0,7.0,1.0,1.0
biopax.csv,3.0,81.0,1.0,2.0,2.0,0.0,7.0,3.0,0.0,3.0,46.0,0.0,0.0,4.0,6.0,0.0,1.0
ffigo.csv,2.0,67.0,0.0,2.0,105.0,0.0,0.0,0.0,0.0,5.0,97.0,0.0,0.0,4.0,3.0,1.0,1.0
freebios.csv,3.0,77.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,2.0,24.0,0.0,2.0,3.0,6.0,0.0,1.0
glelite.csv,4.0,81.0,1.0,1.0,2.0,0.0,7.0,3.0,0.0,3.0,45.0,0.0,1.0,4.0,4.0,1.0,7.0
gnupdate.csv,3.0,10.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,28.0,0.0,2.0,2.0,2.0,2.0,0.0
go.csv,0.0,51.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,58.0,29.0,0.0,1.0,0.0,1.0,1.0,4.0
gstreamer.csv,1.0,71.0,4.0,2.0,2.0,0.0,4.0,1.0,0.0,45.0,28.0,0.0,2.0,0.0,2.0,2.0,1.0
metacosm.csv,0.0,14.0,0.0,7.0,5.0,1.0,0.0,2.0,1.0,8.0,11.0,0.0,1.0,4.0,4.0,0.0,0.0
pcsx2.csv,1.0,18.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,30.0,97.0,0.0,119.0,4.0,8.0,0.0,1.0
pgui.csv,123.0,962.0,0.0,3.0,2.0,259.0,3.0,1.0,0.0,11.0,97.0,0.0,0.0,342.0,0.0,1.0,1.0
qse.csv,0.0,51.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,4.0,1.0,3.0
rebecca-aiml.csv,1.0,30.0,1.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,2.0,0.0,0.0
skia.csv,5.0,20.0,7.0,0.0,11.0,0.0,2.0,2.0,1.0,9.0,8.0,0.0,1.0,5.0,0.0,3.0,1.0
vars-redux.csv,1.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,3.0,21.0,0.0,0.0,3.0,10.0,0.0,0.0
wxjs.csv,123.0,27.0,0.0,115.0,105.0,2.0,81.0,168.0,1.0,1.0,8.0,0.0,119.0,342.0,2.0,0.0,57.0
yale.csv,4.0,26.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,2.0,27.0,0.0,1.0,4.0,6.0,0.0,3.0
