,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.84,0.86,0.34,0.93,0.95
nabu-library.csv,0.8,0.83,0.84,0.7,0.3
pcgen.csv,0.93,0.4,0.95,0.91,0.99
selenium.csv,0.45,0.4,0.64,0.51,0.94
tolven.csv,0.59,0.51,0.96,0.28,0.96
