,recall,precision,pf,wins
apertium.csv,0.61,0.38,0.33,11
blue-c.csv,0.56,0.38,0.45,4
factor.csv,0.0,0.0,0.0,2
fltk.csv,0.29,0.39,0.18,9
free-evolution.csv,0.43,0.41,0.43,3
icescrum.csv,0.33,0.5,0.18,15
jbasic.csv,0.23,0.47,0.13,14
kvs.csv,0.21,0.48,0.18,12
monetdb.csv,0.55,0.39,0.43,7
phet.csv,0.21,0.25,0.36,0
projecteqemu.csv,0.16,0.5,0.04,16
repositorium.csv,0.33,0.36,0.24,8
smarttag.csv,0.11,0.38,0.08,10
sumatrapdf.csv,0.61,0.38,0.46,6
voms.csv,0.03,0.43,0.02,13
vrjuggler.csv,0.33,0.36,0.38,1
wheat.csv,0.26,0.29,0.24,5
