,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.5,0.32,0.31,0.72,2.0,4
blogentis.csv,0.54,0.33,0.61,0.52,1.0,8
bochs.csv,0.78,0.34,0.49,0.45,1.0,13
galaxium.csv,0.4,0.53,0.22,0.49,1.0,14
gisgraphy.csv,0.37,0.35,0.23,0.67,2.0,3
haphazard.csv,0.46,0.29,0.57,0.54,1.0,5
ipfire-wall.csv,0.41,0.39,0.27,0.47,1.0,12
jmri.csv,0.38,0.33,0.32,0.59,1.0,11
jvcl.csv,0.38,0.47,0.19,0.68,1.0,15
kaffeine.csv,0.8,0.34,0.65,0.35,1.0,7
m-a-d-n-e-s-s.csv,0.27,0.52,0.13,0.78,1.0,16
magicwars.csv,1.0,0.33,0.97,0.38,1.0,6
nh3d.csv,1.0,0.31,1.0,0.39,2.0,0
opentibia.csv,0.4,0.33,0.42,0.56,1.0,10
sarasvati.csv,0.38,0.43,0.38,0.5,2.0,2
smartgwt.csv,0.48,0.34,0.47,0.48,1.0,9
tweetsharp.csv,0.48,0.28,0.45,0.6,2.0,1
