,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,0.0,0.26,0.34,0.29,0.0,0.32,0.17,0.3,0.26,0.22,0.56,0.13,0.21,0.54,0.56,0.09,0.25,0.19,0.59,0.04
alpine.csv,0.57,0.53,0.59,0.31,0.16,0.48,0.28,0.22,0.23,0.61,0.39,0.33,0.15,0.57,0.64,0.41,0.16,0.31,0.74,0.59
enzo.csv,0.64,0.48,0.6,0.23,0.16,0.58,0.19,0.23,0.16,0.7,0.9,0.15,0.2,0.53,0.85,0.38,0.88,0.22,0.78,0.57
flylinkdc.csv,0.63,0.61,0.62,0.21,0.15,0.56,0.25,0.19,0.18,0.73,0.74,0.18,0.15,0.6,0.54,0.37,0.75,0.22,0.61,0.58
fw4spl.csv,0.37,0.35,0.37,0.26,0.18,0.37,0.16,0.35,0.13,0.33,0.7,0.11,0.18,0.29,0.39,0.35,0.63,0.28,0.48,0.54
grisbi.csv,0.61,0.47,0.65,0.24,0.16,0.55,0.19,0.22,0.23,0.62,0.9,0.18,0.18,0.57,0.5,0.38,0.85,0.22,0.68,0.63
jcae.csv,0.0,0.4,0.42,0.16,0.04,0.31,0.48,0.24,0.0,0.43,0.33,0.35,0.19,0.13,0.17,0.4,0.02,0.26,0.35,0.04
jcl.csv,0.63,0.36,0.6,0.25,0.14,0.49,0.24,0.25,0.1,0.45,0.35,0.26,0.2,0.3,0.67,0.11,0.44,0.31,0.5,0.51
libarchive.csv,0.56,0.47,0.5,0.29,0.28,0.58,0.18,0.24,0.14,0.64,0.9,0.16,0.19,0.53,0.49,0.42,0.73,0.22,0.74,0.67
mimosa.csv,0.62,0.52,0.62,0.27,0.15,0.57,0.22,0.24,0.24,0.79,0.51,0.14,0.21,0.35,0.83,0.49,0.63,0.31,0.57,0.56
n2cms.csv,0.62,0.48,0.58,0.28,0.23,0.61,0.23,0.26,0.19,0.41,0.89,0.16,0.14,0.43,0.44,0.41,0.79,0.25,0.69,0.64
nabu-library.csv,0.61,0.36,0.29,0.28,0.2,0.35,0.17,0.24,0.23,0.26,0.33,0.16,0.1,0.18,0.84,0.41,0.67,0.3,0.54,0.23
net-snmp.csv,0.67,0.41,0.59,0.27,0.15,0.48,0.18,0.29,0.14,0.48,0.89,0.16,0.17,0.52,0.32,0.41,0.45,0.11,0.62,0.63
ossbuild.csv,0.53,0.46,0.52,0.28,0.14,0.54,0.44,0.17,0.47,0.51,0.14,0.12,0.12,0.52,0.34,0.39,0.25,0.4,0.35,0.46
quickfast.csv,0.62,0.51,0.61,0.26,0.22,0.59,0.21,0.26,0.17,0.6,0.89,0.14,0.23,0.45,0.67,0.44,0.89,0.22,0.83,0.61
tcvp.csv,0.0,0.05,0.09,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.42,0.14,0.72,0.05,0.0,0.0,0.21,0.0
vdsf.csv,0.56,0.37,0.69,0.22,0.26,0.55,0.1,0.09,0.25,0.55,0.9,0.15,0.24,0.52,0.54,0.3,0.88,0.14,0.64,0.56
virtuoso.csv,0.62,0.4,0.53,0.23,0.12,0.56,0.19,0.21,0.05,0.56,0.9,0.15,0.2,0.38,0.68,0.48,0.89,0.22,0.31,0.25
xbrlapi.csv,0.09,0.29,0.7,0.09,0.0,0.45,0.19,0.19,0.06,0.62,0.65,0.29,0.0,0.15,0.22,0.0,0.16,0.1,0.26,0.0
yarp.csv,0.37,0.23,0.41,0.19,0.0,0.44,0.14,0.11,0.0,0.32,0.0,0.14,0.0,0.56,0.53,0.0,0.84,0.12,0.25,0.0
