,adaptagrams.csv,lazarus-ccr.csv,redshell.csv,intact.csv,rohxel.csv,japano.csv,red5.csv,pustefix.csv,officefloor.csv,toped.csv,customsagetv.csv,roolo.csv,xreal.csv,glas.csv,jas.csv,primefaces.csv
adaptagrams.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,33.0,1.0,0.0,66.0
customsagetv.csv,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,1.0,19.0,1.0,13.0,1.0
glas.csv,3.0,4.0,0.0,5.0,0.0,0.0,0.0,9.0,57.0,0.0,0.0,6.0,2.0,4.0,2.0,1.0
intact.csv,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,48.0,0.0,0.0,1.0,14.0,0.0,4.0,0.0
japano.csv,7.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,322.0,0.0,0.0,0.0,61.0,6.0,54.0,2.0
jas.csv,3.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
lazarus-ccr.csv,10.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,49.0,0.0,4.0,0.0,42.0,6.0,0.0,1.0
officefloor.csv,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,32.0,0.0,124.0,0.0
primefaces.csv,10.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,313.0,0.0,1.0,0.0,42.0,6.0,1.0,0.0
pustefix.csv,6.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,316.0,0.0,2.0,0.0,12.0,0.0,10.0,2.0
red5.csv,10.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,116.0,0.0,0.0,7.0,35.0,5.0,0.0,2.0
redshell.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,30.0,6.0,52.0,0.0
rohxel.csv,2.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,197.0,0.0,0.0,1.0,13.0,7.0,0.0,2.0
roolo.csv,8.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,323.0,0.0,0.0,0.0,31.0,3.0,10.0,1.0
toped.csv,8.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,308.0,0.0,0.0,0.0,42.0,6.0,10.0,2.0
xreal.csv,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,108.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0
