,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.31,0.2,0.27,0.3,0.32,0.98,0.18,0.22
arcallians.csv,0.53,0.5,0.48,0.99,0.39,0.38,0.42,0.33
arianne.csv,0.99,0.58,0.47,0.69,0.36,0.52,0.54,0.36
cortex-vfx.csv,0.21,0.41,0.42,0.58,0.33,0.26,0.5,0.93
mbse.csv,0.42,0.47,0.23,0.54,0.95,0.61,0.37,0.26
multitude.csv,0.58,0.58,0.45,0.58,0.34,0.56,0.98,0.38
phonon-vlc-mplayer.csv,0.52,0.58,0.99,0.57,0.37,0.4,0.41,0.32
qgis.csv,0.37,0.98,0.6,0.61,0.3,0.44,0.52,0.38
