,recall,precision,pf,pci_20,ifa,wins
codepurge.csv,0.46,0.38,0.33,0.48,3.0,4
cuberok.csv,0.58,0.36,0.49,0.53,3.0,5
exist.csv,0.79,0.49,0.66,0.41,3.0,6
google-web-toolkit.csv,0.44,0.45,0.37,0.6,2.0,9
gwanted.csv,0.45,0.57,0.27,0.55,1.0,11
ivatamasks.csv,0.89,0.43,0.87,0.38,5.0,0
ivataopenportal.csv,0.95,0.39,0.88,0.39,4.0,2
jaxen.csv,0.78,0.42,0.77,0.46,4.0,3
rockbox.csv,0.44,0.58,0.28,0.52,3.0,10
rodin-b-sharp.csv,0.46,0.53,0.3,0.67,1.0,12
tcl.csv,0.43,0.4,0.69,0.52,4.0,1
umber.csv,0.88,0.49,0.78,0.42,2.0,8
wheat.csv,0.49,0.48,0.34,0.61,5.0,7
