,f1,g,recall,precision,pf,wins
codepurge.csv,0.42,0.48,0.46,0.38,0.33,4
cuberok.csv,0.36,0.41,0.58,0.36,0.49,1
exist.csv,0.59,0.58,0.79,0.49,0.66,12
google-web-toolkit.csv,0.42,0.45,0.44,0.45,0.37,2
gwanted.csv,0.48,0.49,0.45,0.57,0.27,11
ivatamasks.csv,0.57,0.41,0.89,0.43,0.87,5
ivataopenportal.csv,0.56,0.39,0.95,0.39,0.88,3
jaxen.csv,0.56,0.51,0.78,0.42,0.77,8
rockbox.csv,0.34,0.47,0.44,0.58,0.28,9
rodin-b-sharp.csv,0.34,0.44,0.46,0.53,0.3,7
tcl.csv,0.36,0.28,0.43,0.4,0.69,0
umber.csv,0.58,0.51,0.88,0.49,0.78,10
wheat.csv,0.39,0.41,0.49,0.48,0.34,6
