,qpe.csv,ikvm.csv,acegisecurity.csv,amateur-scrolls.csv,unflobtactical.csv,irrlicht.csv,ultimairis.csv,sigil.csv,xbg.csv,lportal.csv,ns-3-dev-def-routing.csv,les-indemodables.csv,biopax.csv,exl.csv,crux-framework.csv
acegisecurity.csv,0.0,2.0,0.0,0.0,2.0,0.0,7.0,3.0,15.0,103.0,3.0,0.0,1.0,0.0,24.0
amateur-scrolls.csv,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,148.0,4.0,1.0,0.0,0.0,11.0
biopax.csv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,4.0,10.0,154.0,1.0,0.0,0.0,0.0,68.0
crux-framework.csv,1.0,51.0,143.0,65.0,0.0,223.0,150.0,88.0,62.0,3583.0,0.0,101.0,90.0,53.0,0.0
exl.csv,0.0,2.0,2.0,4.0,5.0,0.0,0.0,4.0,5.0,57.0,0.0,2.0,1.0,0.0,22.0
ikvm.csv,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,150.0,0.0,0.0,0.0,0.0,9.0
irrlicht.csv,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,9.0,250.0,2.0,0.0,2.0,0.0,58.0
les-indemodables.csv,36.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,140.0,2.0,0.0,0.0,0.0,61.0
lportal.csv,0.0,0.0,8.0,7.0,0.0,0.0,1.0,1.0,14.0,0.0,2.0,0.0,1.0,0.0,111.0
ns-3-dev-def-routing.csv,0.0,0.0,5.0,1.0,3.0,0.0,0.0,4.0,10.0,244.0,0.0,0.0,2.0,0.0,31.0
qpe.csv,0.0,2.0,17.0,9.0,0.0,0.0,1.0,2.0,12.0,260.0,7.0,7.0,2.0,0.0,14.0
sigil.csv,0.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,5.0,150.0,2.0,0.0,0.0,0.0,23.0
ultimairis.csv,0.0,0.0,7.0,8.0,0.0,0.0,0.0,6.0,15.0,170.0,2.0,0.0,2.0,0.0,65.0
unflobtactical.csv,102.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,10.0,120.0,7.0,0.0,2.0,1.0,33.0
xbg.csv,0.0,1.0,0.0,65.0,60.0,0.0,150.0,0.0,0.0,17.0,0.0,101.0,1.0,0.0,3.0
