,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,jnode.csv,freebios.csv,tradelink.csv,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv,superwaba.csv,fritzing.csv,lmms.csv,ifmo-game-1.csv,empserver.csv,repositorium.csv,pgui.csv,jparsec.csv,lufa-lib.csv,doomlegacy.csv,xapian.csv,pi-qmc.csv,cortex-vfx.csv,zemljanka.csv,quarkplusplus.csv,multitude.csv,ngl.csv,qmmp.csv,wxcrp.csv,openmeetings.csv,qgis.csv,alsa.csv,yafdotnet.csv,lportal.csv,gmerlin.csv,google-gears.csv,gstreamer.csv,skia.csv,mplayer-ce.csv,metacosm.csv,ildjit.csv,jfreereport.csv,gebr.csv,amateur-scrolls.csv,foursquared.csv,kml.csv,pcsx2.csv,wxjs.csv,ffigo.csv,ng4j.csv,qpe.csv,psycle.csv,acegisecurity.csv,mbse.csv,echongl.csv,xpontus.csv,ns-3-dev-def-routing.csv,v8.csv,wxstudio.csv,les-indemodables.csv,simplewebservices.csv,xamj.csv,wikipediardware.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,vars-redux.csv,httpcontentparser.csv,tart.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,xbg.csv,gdis.csv,loki-lib.csv,xqilla.csv,biopax.csv,exl.csv,crux-framework.csv
empserver.csv,0.5,0.58,0.55,0.69,0.22,0.35,0.53,0.56,0.32,0.31,0.51,0.0,0.61,0.63,0.73,0.76,0.47,0.64,0.33,0.62,0.57,0.68,0.61,0.7,0.38,0.38,0.56,0.74,0.66,0.57,0.28,0.55,0.59,0.64,0.69,0.61,0.5,0.66,0.5,0.46,0.36,0.61,0.61,0.59,0.59,0.45,0.64,0.49,0.4,0.35,0.62,0.6,0.37,0.49,0.6,0.67,0.6,0.71,0.43,0.58,0.27,0.3,0.47,0.52,0.67,0.49,0.28,0.0,0.59,0.28,0.63,0.22,0.0,0.0,0.39,0.57,0.27,0.58,0.59,0.57,0.53,0.53,0.55,0.41,0.51,0.6,0.54,0.57,0.75,0.36
