,f1,g,recall,precision,pf,wins
adonthell.csv,0.42,0.46,0.5449999999999999,0.45999999999999996,0.37,8
autofac.csv,0.515,0.525,0.58,0.605,0.5,12
azureus.csv,0.59,0.0,0.895,0.45999999999999996,1.0,1
dsworkbench.csv,0.215,0.19,0.16,0.65,0.08,3
forester-atv.csv,0.35,0.275,0.24000000000000002,0.625,0.20500000000000002,4
freelords.csv,0.565,0.59,0.705,0.445,0.56,13
gabel.csv,0.415,0.365,0.31999999999999995,0.725,0.16,10
gephex.csv,0.48,0.45999999999999996,0.665,0.44,0.6,6
google-collections.csv,0.595,0.0,1.0,0.43,1.0,2
javaprofiler.csv,0.58,0.595,0.765,0.49,0.655,15
jpaul.csv,0.355,0.46499999999999997,0.5,0.5,0.29000000000000004,9
mycila.csv,0.47,0.51,0.605,0.45999999999999996,0.5549999999999999,7
neodatis-odb.csv,0.395,0.395,0.35,0.55,0.28,5
octet.csv,0.525,0.57,0.76,0.5249999999999999,0.45999999999999996,17
personalaccess.csv,0.515,0.5549999999999999,0.525,0.595,0.32,16
rcp-company-uibindings.csv,0.48,0.55,0.62,0.47,0.37,14
scenemonitor.csv,0.42500000000000004,0.42,0.385,0.66,0.215,11
servicestack.csv,0.15,0.12,0.1,0.56,0.06,0
