,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.65,0.30500000000000005,0.71,0.46499999999999997,2.0,4
emono.csv,0.78,0.29500000000000004,0.855,0.46499999999999997,2.5,3
freedom-erp.csv,0.005,0.165,0.02,0.425,34.5,1
jchassis.csv,0.0,0.0,0.0,0.0,78.0,0
jmoney.csv,0.47,0.47500000000000003,0.255,0.435,2.0,9
jmonkeyengine.csv,0.615,0.29500000000000004,0.725,0.51,3.5,2
jsidplay2.csv,0.375,0.43,0.24,0.555,1.5,10
matrex.csv,0.215,0.53,0.135,0.605,1.0,11
mediate.csv,0.47,0.345,0.485,0.56,2.5,5
mesa3d.csv,0.56,0.42,0.45499999999999996,0.53,3.5,7
pustefix.csv,0.365,0.36,0.28,0.655,1.0,8
reaper3d.csv,0.25,0.37,0.26,0.6,1.5,6
