,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,1.0,0.55,0.7,0.63,0.53,0.94,0.71,0.67,0.45
buddata-ebxml-registry.csv,1.0,0.92,0.7,0.97,0.97,1.0,0.86,1.0,0.94
continuum-ide.csv,0.0,0.37,0.1,0.46,0.3,0.82,0.1,0.33,0.31
gtad.csv,1.0,0.14,0.1,0.38,0.37,0.35,0.19,0.33,0.18
htmlunit.csv,1.0,0.24,0.4,0.57,0.5,0.65,0.43,0.5,0.48
jsr308-langtools.csv,1.0,1.0,0.8,0.0,0.93,1.0,1.0,1.0,1.0
kaffeine.csv,1.0,0.88,0.1,0.76,1.0,1.0,0.52,0.67,0.49
stemkit.csv,0.0,0.51,0.6,0.36,0.47,0.24,0.14,0.83,0.31
taokgame.csv,0.5,0.1,0.9,0.03,0.2,0.24,0.33,0.17,0.36
