,recall,precision,pf,pci_20,ifa,wins
botsnscouts.csv,0.7,0.7,0.33,0.395,0.5,12
dspace-gsoc.csv,0.7,0.635,0.7450000000000001,0.42,1.5,6
fbmanager.csv,0.31,0.81,0.065,0.6950000000000001,0.0,16
fido.csv,0.035,0.37,0.035,0.67,1.0,10
freenet.csv,0.85,0.525,0.81,0.43,2.5,2
geogebra.csv,0.51,0.71,0.22999999999999998,0.52,0.0,14
google-caja.csv,0.81,0.6799999999999999,0.62,0.35,1.5,8
itext.csv,0.935,0.615,0.935,0.35,2.0,3
k3b.csv,0.855,0.62,0.64,0.33,1.0,7
megameknet.csv,0.75,0.58,0.59,0.42,3.5,1
myfaces.csv,0.5,0.75,0.255,0.525,1.0,13
onotoa.csv,0.53,0.45499999999999996,0.65,0.575,2.0,4
paintown.csv,0.89,0.63,0.86,0.43,2.0,5
powerfolder.csv,0.41000000000000003,0.725,0.195,0.665,0.5,15
smartgwt.csv,0.665,0.61,0.52,0.46499999999999997,1.5,9
sqlpower-library.csv,0.97,0.52,0.955,0.405,2.5,0
triplea.csv,0.635,0.665,0.4,0.445,0.5,11
