,f1,g,recall,precision,pf,wins
botsnscouts.csv,0.655,0.635,0.7,0.7,0.33,16
dspace-gsoc.csv,0.635,0.48,0.7,0.635,0.7450000000000001,4
fbmanager.csv,0.43,0.36,0.31,0.81,0.065,8
fido.csv,0.065,0.045,0.035,0.37,0.035,0
freenet.csv,0.665,0.475,0.85,0.525,0.81,5
geogebra.csv,0.56,0.555,0.51,0.71,0.22999999999999998,12
google-caja.csv,0.695,0.59,0.81,0.6799999999999999,0.62,14
itext.csv,0.69,0.255,0.935,0.615,0.935,3
k3b.csv,0.705,0.655,0.855,0.62,0.64,15
megameknet.csv,0.655,0.63,0.75,0.58,0.59,10
myfaces.csv,0.55,0.535,0.5,0.75,0.255,11
onotoa.csv,0.46,0.415,0.53,0.45499999999999996,0.65,1
paintown.csv,0.66,0.425,0.89,0.63,0.86,6
powerfolder.csv,0.38,0.45499999999999996,0.41000000000000003,0.725,0.195,7
smartgwt.csv,0.585,0.565,0.665,0.61,0.52,9
sqlpower-library.csv,0.68,0.19,0.97,0.52,0.955,2
triplea.csv,0.625,0.595,0.635,0.665,0.4,13
