,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.65,0.44,0.37,0.46,0.48,0.48,0.5,1.0
jlinalg.csv,0.18,0.74,0.9,0.72,0.42,0.49,0.76,1.0
jmule.csv,0.44,0.47,0.54,0.35,0.43,0.49,0.31,0.24
knowledge.csv,0.23,0.63,0.67,0.85,0.16,0.68,0.63,0.56
massiv.csv,0.88,0.72,0.68,1.0,1.0,0.03,0.9,0.83
ng4j.csv,0.82,0.92,0.57,0.73,0.69,0.33,0.51,0.45
playerstage.csv,0.46,0.6,0.58,0.38,0.33,0.58,0.38,1.0
superwaba.csv,0.51,0.32,0.52,0.53,0.41,0.64,0.64,0.59
