,campsoft.csv,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,sevenupdate.csv,freenet.csv,qlc.csv,officefloor.csv,botsnscouts.csv,google-caja.csv,yarp0.csv,kindb.csv,repositorium.csv,poormans.csv,illumination.csv,hibernate.csv,geogebra.csv
botsnscouts.csv,98.5,196.0,97.5,98.5,98.5,93.5,296.5,98.5,14819.5,188.0,99.0,653.5,97.5,91.5,385.0,190.0,1173.5,99.0
fbmanager.csv,1959.0,183.0,97.5,98.5,94.5,96.5,6.5,174.0,0.0,188.0,99.0,234.0,0.0,0.0,286.5,44.5,0.0,0.0
freenet.csv,2697.0,196.0,196.5,194.0,99.0,96.5,396.0,928.0,53137.0,290.5,99.0,196.0,96.5,197.5,99.0,483.0,1937.5,99.0
geogebra.csv,952.5,196.0,97.5,98.5,97.5,96.5,197.5,98.5,11139.0,188.0,97.5,285.5,97.5,98.5,187.0,543.5,684.0,99.0
google-caja.csv,98.5,196.0,97.5,98.5,95.5,96.5,395.0,98.5,40536.5,188.0,99.0,285.5,97.5,98.5,99.0,384.0,1180.5,99.0
hibernate.csv,98.5,94.5,97.5,96.5,95.5,59.5,296.0,98.5,37430.5,188.0,99.0,976.5,82.5,98.5,99.0,286.5,1542.0,99.0
illumination.csv,98.5,196.0,97.5,98.5,99.0,96.5,8.5,98.5,0.0,290.5,97.5,196.0,0.0,0.0,99.0,289.0,0.0,0.0
kindb.csv,98.5,90.5,190.5,92.5,95.5,96.5,396.0,98.5,48082.5,188.0,96.5,285.5,97.5,98.5,99.0,450.5,984.5,99.0
officefloor.csv,98.5,90.5,41.5,155.0,94.5,59.5,97.5,98.5,15229.0,188.0,97.5,512.5,79.5,98.5,381.0,353.0,860.5,99.0
paintown.csv,98.5,196.0,196.5,98.5,99.0,99.0,297.0,98.5,49175.0,290.5,99.0,513.5,97.5,98.5,99.0,267.5,2465.5,99.0
poormans.csv,98.5,196.0,97.5,154.0,89.5,59.5,197.5,407.0,7700.5,188.0,99.0,425.0,0.0,98.5,190.0,357.0,481.5,99.0
qlc.csv,2212.0,196.0,97.5,96.5,89.5,123.0,197.5,98.5,13175.5,188.0,99.0,805.5,97.5,95.5,289.5,259.5,486.5,99.0
repositorium.csv,1204.5,196.0,88.5,195.0,95.5,99.0,297.0,862.0,2745.5,161.0,94.5,196.0,0.0,97.5,164.0,222.5,96.5,95.5
sevenupdate.csv,98.5,97.5,196.5,98.5,99.0,99.0,396.0,98.5,53520.0,282.5,99.0,196.0,97.5,197.5,99.0,286.5,2663.5,99.0
sqlpower-library.csv,98.5,196.0,97.5,98.5,98.5,99.0,395.0,98.5,37943.5,290.5,99.0,196.0,82.5,197.5,99.0,483.0,1961.5,99.0
triplea.csv,98.5,196.0,97.5,98.5,97.5,93.5,395.0,98.5,21617.5,286.5,99.0,550.0,97.5,94.5,956.0,191.0,886.0,99.0
yarp0.csv,98.5,196.0,196.5,98.5,98.5,99.0,198.0,98.5,39013.0,192.0,99.0,361.5,275.5,196.5,486.5,287.5,987.0,99.0
