,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.47,0.86,0.35,0.57,0.45,0.56
chaperon.csv,0.8,0.88,0.63,0.86,0.79,0.62
mule.csv,0.42,0.86,0.93,0.83,0.44,0.67
nunit.csv,0.5,0.44,0.42,0.62,0.59,0.59
springside.csv,0.38,0.47,0.47,0.4,0.5,0.69
swtfox.csv,0.53,0.5,0.76,0.63,0.94,0.52
