,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,98.5,285.5,1067.0,285.5,96.5,479.5,2983.0,95.5
emite.csv,95.5,371.5,775.0,285.5,98.5,214.5,95.5,98.5
irrlicht.csv,197.5,196.5,1067.0,285.5,99.0,1061.5,5204.5,98.5
migen.csv,90.5,196.5,872.5,285.5,58.5,184.0,95.5,537.0
motu.csv,197.5,196.5,968.5,188.0,99.0,191.0,485.5,98.5
openxava.csv,98.5,196.5,190.0,532.0,99.0,966.0,2686.5,98.5
truevision.csv,95.5,196.5,779.0,285.5,98.5,92.5,2449.5,98.5
zoolib.csv,95.5,97.5,191.0,285.5,96.5,92.5,1194.0,95.5
