,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,vars-redux.csv,httpcontentparser.csv,tart.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,xbg.csv,gdis.csv,loki-lib.csv,xqilla.csv,biopax.csv,exl.csv,crux-framework.csv
avifile.csv,0.2,1.0,0.17,0.0,0.45,0.0,0.07,0.07,0.12,0.0,0.0,0.1,0.33,0.28,0.0,0.35,0.0,0.43,0.22,0.0
baadengine.csv,0.99,0.0,0.0,0.85,0.18,0.8,0.65,0.64,0.62,0.69,0.73,0.41,0.42,0.74,0.7,0.38,0.33,0.42,0.52,0.35
biopax.csv,0.5,0.32,0.0,0.51,0.58,0.27,0.56,0.47,0.27,0.39,0.3,0.27,0.5,0.66,0.68,0.55,0.6,0.98,0.73,0.21
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dataobjectsdotnet.csv,0.49,0.0,0.0,0.95,0.1,0.45,0.54,0.57,0.4,0.42,0.51,0.45,0.96,0.29,0.37,0.44,0.54,0.37,0.62,0.59
exl.csv,0.7,0.22,0.0,0.77,0.63,0.6,0.6,0.62,0.44,0.43,0.59,0.55,0.45,0.71,0.69,0.48,0.61,0.61,1.0,0.67
gdis.csv,0.44,0.67,0.0,0.59,0.51,0.64,0.21,0.52,0.44,0.43,0.44,0.09,0.54,0.65,1.0,0.66,0.43,0.71,0.66,0.51
gogoego.csv,0.36,0.0,0.11,0.0,0.27,0.56,0.93,0.37,0.18,0.59,0.42,0.05,0.43,0.55,0.64,0.45,0.9,0.27,0.06,0.67
httpcontentparser.csv,0.15,0.0,0.23,0.0,0.18,0.19,0.15,0.24,0.92,0.24,0.18,0.1,0.5,0.14,0.19,0.31,0.37,0.18,0.02,0.38
impala.csv,0.42,0.6,0.01,0.38,0.09,0.16,0.13,0.1,0.24,0.44,0.0,0.83,0.45,0.09,0.43,0.43,0.34,0.0,0.12,0.0
jgameai.csv,0.19,0.24,0.11,0.0,1.0,0.59,0.31,0.12,0.06,0.0,0.18,0.1,0.11,0.15,0.44,0.0,0.38,0.09,0.02,0.38
loki-lib.csv,0.64,0.23,0.43,0.82,0.51,0.7,0.62,0.62,0.64,0.48,0.72,0.49,0.53,0.53,0.81,0.94,0.69,0.27,0.51,0.76
snakeyaml.csv,0.09,0.64,0.41,0.0,0.63,0.2,0.41,0.17,0.34,0.43,0.97,0.14,0.55,0.14,0.68,0.39,0.0,0.33,0.35,0.63
tart.csv,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.05,0.0,0.18,0.0,0.0,0.04,0.38,0.0,0.28,0.0
vars-redux.csv,0.3,0.23,0.25,0.96,0.14,0.54,0.49,0.98,0.49,0.44,0.52,0.39,0.43,0.15,0.49,0.04,0.37,0.18,0.44,0.65
werx.csv,0.0,0.21,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05
xbg.csv,0.38,0.0,0.2,0.99,0.05,0.76,0.47,0.19,0.38,0.43,0.38,0.19,0.18,0.9,0.25,0.32,0.69,0.04,0.28,0.37
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
zealos.csv,0.24,0.44,0.39,0.0,0.64,0.98,0.35,0.31,0.52,0.6,0.34,0.19,0.45,0.14,0.35,0.34,0.0,0.51,0.54,0.93
