,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.98,0.73,0.35,0.31,0.24
aime.csv,0.14,0.78,0.3,0.11,0.78
badtrinitycore.csv,0.27,0.51,0.24,0.93,0.13
electric-core.csv,0.6,0.17,0.96,0.29,0.23
olsrd.csv,0.71,0.98,0.37,0.23,0.36
