,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.37,0.45,0.75,1.0,0.0,0.0
columba.csv,0.82,0.09,0.77,1.0,0.65,0.62
emftriple.csv,0.16,1.0,0.09,0.0,0.22,0.21
fluent-nhibernate.csv,0.78,0.0,0.51,0.88,0.35,0.38
gpsmid.csv,0.82,0.64,0.95,0.88,0.75,0.72
xamj.csv,0.9,0.55,0.86,0.24,0.66,0.93
