,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.64,0.63,0.4,0.44,0.0,0.0
columba.csv,0.35,0.37,0.32,0.4,0.4,0.47
emftriple.csv,0.95,0.97,0.88,0.98,0.81,0.98
fluent-nhibernate.csv,0.42,0.48,0.41,0.64,0.62,0.75
gpsmid.csv,0.37,0.5,0.34,0.46,0.44,0.43
xamj.csv,0.31,0.42,0.34,0.81,0.5,0.39
