,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.23,0.95,0.53,0.47,0.14,0.53,0.29
ivatamasks.csv,0.14,0.24,0.43,0.98,0.57,0.6,0.56
ivataopenportal.csv,0.33,0.09,0.9,0.54,0.98,0.65,0.51
kolmafia.csv,0.41,0.44,0.56,0.76,0.58,0.99,0.6
mb-unit.csv,0.35,0.32,0.99,0.81,0.7,0.5,0.6
nova.csv,0.96,0.32,0.6,0.47,0.45,0.56,0.5
olex2.csv,0.3,0.32,0.61,0.74,0.59,0.6,0.97
