,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.23,0.0,0.26,0.11,0.1,0.44,0.3
ivatamasks.csv,0.0,0.44,0.27,0.04,0.44,0.31,0.45
ivataopenportal.csv,0.98,0.44,0.94,0.49,0.03,0.82,0.86
kolmafia.csv,0.5,0.25,0.25,0.6,0.47,0.03,0.48
mb-unit.csv,0.02,0.46,0.05,0.94,0.7,0.56,0.35
nova.csv,0.0,0.48,0.45,0.06,0.37,0.56,0.51
olex2.csv,0.09,0.26,0.25,0.87,0.52,0.23,0.01
