,recall,precision,pf,pci_20,ifa,wins
atomsite.csv,0.75,0.635,0.5900000000000001,0.395,0.5,8
betoffice.csv,0.745,0.5800000000000001,0.855,0.525,0.0,7
bnetd.csv,0.74,0.65,0.79,0.425,0.5,5
elvishrayrenderer.csv,0.485,0.655,0.27,0.48,0.0,15
emisview.csv,0.345,0.55,0.2,0.575,0.0,10
findbugs.csv,0.69,0.5900000000000001,0.6000000000000001,0.46,1.0,3
hazelcast.csv,0.6950000000000001,0.61,0.61,0.33,1.0,1
jitterbit.csv,0.68,0.64,0.485,0.45,0.0,13
jppf-project.csv,0.545,0.53,0.695,0.5,0.0,2
megasquirtavr.csv,0.965,0.585,0.92,0.415,0.0,6
stajistics.csv,0.845,0.635,0.86,0.415,0.0,9
trackit.csv,0.32499999999999996,0.45999999999999996,0.315,0.655,2.0,0
tweetsharp.csv,0.6,0.595,0.6,0.575,0.0,12
wxlua.csv,0.44499999999999995,0.58,0.61,0.6799999999999999,0.0,11
x4x.csv,0.685,0.645,0.525,0.48,0.0,14
xharbour.csv,0.745,0.605,0.625,0.445,1.0,4
