,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.5249999999999999,0.485,0.475,0.645,0.2,7
fritzing.csv,0.605,0.66,0.705,0.5800000000000001,0.3,9
jlinalg.csv,0.53,0.52,0.71,0.42000000000000004,0.7,2
knowledge.csv,0.595,0.635,0.83,0.5,0.6000000000000001,8
massiv.csv,0.15500000000000003,0.105,0.09,0.35,0.0,0
multitude.csv,0.575,0.615,0.8,0.45,0.62,3
playerstage.csv,0.56,0.53,0.49,0.54,0.29500000000000004,4
quarkplusplus.csv,0.505,0.5549999999999999,0.53,0.585,0.255,6
rtrt-on-gpu.csv,0.315,0.26,0.255,0.345,0.42000000000000004,1
superwaba.csv,0.51,0.495,0.45999999999999996,0.645,0.215,5
