,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.88,0.79,0.94,0.58,0.72,0.67,0.64
fw4spl.csv,0.21,0.24,0.14,0.88,0.06,0.47,0.19
kftpgrabber.csv,0.5,0.58,0.25,0.35,0.28,0.93,0.51
kolmafia.csv,0.71,0.21,0.24,0.21,0.5,0.3,0.94
lazarus-ccr.csv,0.92,0.97,1.0,1.0,1.0,1.0,0.6
mia.csv,0.58,0.42,0.11,0.35,0.89,0.13,0.3
plee-the-bear.csv,0.42,0.88,0.23,0.08,0.0,0.1,0.32
