,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.16,0.79,0.78,0.64,0.6,0.53,0.76
elvishrayrenderer.csv,0.44,0.51,0.64,0.04,0.0,0.4,0.68
graphmak.csv,0.8,0.81,0.45,0.76,1.0,0.47,0.68
hazelcast.csv,0.96,0.6,0.93,0.6,0.6,0.93,0.62
jrdf.csv,0.16,0.4,0.45,0.16,0.2,0.67,0.26
pdfedit.csv,0.48,0.79,0.73,0.22,0.8,0.6,0.65
tart.csv,0.4,0.63,0.42,0.67,1.0,0.67,0.53
