,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.15,0.62,0.8,0.59,0.09,0.26,0.72
elvishrayrenderer.csv,0.42,0.54,0.76,0.08,0.0,0.29,0.74
graphmak.csv,0.71,0.62,0.58,0.59,0.11,0.2,0.64
hazelcast.csv,0.54,0.54,0.96,0.56,0.09,0.41,0.65
jrdf.csv,0.19,0.45,0.62,0.24,0.11,0.56,0.39
pdfedit.csv,0.38,0.75,0.77,0.3,0.13,0.3,0.69
tart.csv,0.4,0.62,0.57,0.56,0.31,0.28,0.59
