,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,1.0,1.0,1.0,1.0,1.0,0.93
jahshaka.csv,0.67,1.0,0.28,0.51,0.6,0.73
jam-daq.csv,0.61,0.36,0.38,0.52,0.4,0.98
jatlas.csv,0.15,0.0,0.08,0.03,1.0,0.11
jedit.csv,0.98,0.64,0.48,0.65,0.4,0.6
open-media-library.csv,0.48,0.45,1.0,0.33,0.4,0.6
