,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.3,0.0,0.0,1.0,0.0,0.09
jahshaka.csv,0.48,1.0,0.32,0.0,0.6,0.64
jam-daq.csv,0.62,0.41,0.42,0.54,0.45,0.98
jatlas.csv,0.18,0.0,0.1,0.04,1.0,0.13
jedit.csv,0.98,0.62,0.5,0.7,0.43,0.61
open-media-library.csv,0.49,0.49,1.0,0.38,0.43,0.62
