,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.92,1.0,1.0,0.0,1.0,0.98
jahshaka.csv,0.84,0.0,0.76,1.11,0.58,0.63
jam-daq.csv,0.52,0.64,0.7,0.58,0.63,0.04
jatlas.csv,0.86,1.0,0.93,0.97,0.0,0.89
jedit.csv,0.02,0.58,0.65,0.35,0.72,0.55
open-media-library.csv,0.71,0.58,0.0,0.67,0.71,0.49
