,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,198.0,98.5,285.5,98.5,359.0,95.5,97.5
amateur-scrolls.csv,99.0,79.5,92.5,0.0,266.5,0.0,97.5
arcallians.csv,198.0,99.0,381.0,98.5,453.5,97.5,196.0
gebr.csv,198.0,99.0,196.5,98.5,551.0,97.5,196.0
jfreereport.csv,959.0,89.5,83.5,98.5,266.5,95.5,196.0
kml.csv,198.0,99.0,196.5,98.5,460.5,97.5,196.0
multitude.csv,2704.0,184.0,97.5,98.5,460.5,97.5,196.0
