,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.0,0.33,0.37,0.93,0.02,0.0,0.0
flylegacy.csv,0.57,0.63,0.97,0.59,0.65,0.5,0.52
jguard.csv,0.6,0.07,0.53,0.57,0.45,0.97,0.58
mob-sen-plat.csv,0.4,0.99,0.42,0.39,0.39,0.58,0.17
raygina.csv,0.97,0.11,0.44,0.54,0.42,0.34,0.54
upp-mirror.csv,0.65,0.18,0.56,0.53,0.96,0.31,0.48
wishmaster.csv,0.14,0.4,0.34,0.55,0.19,0.23,0.88
