,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.67,0.42,0.87,0.98,0.67,0.0,0.83
flylegacy.csv,0.38,0.42,0.38,0.44,0.36,0.45,0.4
jguard.csv,0.53,0.83,0.53,0.46,0.63,0.67,0.45
mob-sen-plat.csv,0.49,0.35,0.57,0.46,0.5,0.48,0.78
raygina.csv,0.58,0.8,0.45,0.46,0.58,0.62,0.49
upp-mirror.csv,0.43,0.89,0.4,0.6,0.47,0.64,0.47
wishmaster.csv,0.91,0.58,0.79,0.7,0.93,0.92,0.92
