,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.0,0.66,0.47,0.96,0.03,0.0,0.0
flylegacy.csv,0.52,0.7,0.98,0.27,0.74,0.46,0.27
jguard.csv,0.51,0.1,0.62,0.26,0.51,0.97,0.31
mob-sen-plat.csv,0.33,0.99,0.54,0.17,0.43,0.48,0.12
raygina.csv,0.98,0.16,0.62,0.24,0.48,0.31,0.28
upp-mirror.csv,0.58,0.24,0.65,0.31,0.97,0.31,0.25
wishmaster.csv,0.17,0.46,0.44,0.31,0.25,0.22,0.92
