,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.0,0.76,0.32,0.91,0.02,0.0,0.0
flylegacy.csv,0.8,0.73,0.98,0.64,0.84,0.47,0.64
jguard.csv,0.64,0.06,0.51,0.61,0.42,0.97,0.64
mob-sen-plat.csv,0.4,1.0,0.46,0.37,0.38,0.63,0.14
raygina.csv,0.96,0.09,0.57,0.56,0.38,0.3,0.57
upp-mirror.csv,0.64,0.15,0.54,0.5,0.95,0.27,0.5
wishmaster.csv,0.12,0.39,0.3,0.53,0.16,0.2,0.86
