,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,67.0,6.0,1.0,0.0,2.0,85.0,74.0
flylegacy.csv,6.0,3.0,0.0,1.0,1.0,0.0,8.0
jguard.csv,1.0,4.0,0.0,1.0,0.0,0.0,7.0
mob-sen-plat.csv,4.0,0.0,2.0,26.0,2.0,4.0,0.0
raygina.csv,0.0,0.0,2.0,0.0,0.0,7.0,6.0
upp-mirror.csv,4.0,2.0,0.0,1.0,1.0,6.0,9.0
wishmaster.csv,7.0,3.0,1.0,1.0,0.0,2.0,0.0
