,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.37,0.17,0.11,0.03,0.12,0.25,0.16,1.0,0.26,0.49,0.52,0.2,0.44,0.24,0.65,0.35,0.14
checker-framework.csv,0.41,0.22,0.12,0.04,0.13,0.19,0.27,0.2,1.0,0.32,0.33,0.18,0.27,0.18,0.83,0.42,0.0
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
ctrlr.csv,0.27,0.0,0.0,0.05,0.2,0.21,0.5,0.14,0.06,1.0,0.2,0.22,0.2,1.0,0.68,0.0,0.0
fontforge.csv,0.21,0.18,0.09,0.04,0.1,0.29,0.33,0.33,0.23,1.0,0.35,0.29,0.31,0.2,0.82,0.35,0.16
gusanos.csv,0.37,0.16,0.16,0.05,0.11,0.25,0.25,0.31,0.58,0.47,0.38,0.29,0.28,0.25,1.0,0.37,0.0
jvcl.csv,0.55,0.0,1.0,0.06,0.09,0.0,0.0,0.09,0.08,0.0,0.35,0.0,0.21,0.0,0.0,0.37,0.22
kwave.csv,0.3,0.07,0.11,0.09,0.09,0.22,1.0,0.17,0.0,0.5,0.36,0.39,0.24,0.27,0.78,0.33,0.0
liferea.csv,0.41,0.25,0.1,0.04,0.16,1.0,0.0,0.33,0.7,0.42,0.71,0.32,0.36,0.0,0.95,0.51,0.0
lockss.csv,0.25,1.0,0.12,0.0,0.09,0.0,0.0,0.15,0.33,0.0,0.3,0.95,0.23,0.0,0.8,0.43,0.0
magicwars.csv,0.24,0.16,0.09,0.06,0.07,0.23,0.19,0.26,0.19,0.44,1.0,0.17,0.23,0.26,0.7,0.36,0.1
psrchive.csv,0.0,1.0,0.18,0.06,0.12,1.0,0.4,0.12,0.12,0.6,0.38,0.16,0.23,0.0,0.59,0.32,0.0
pydev.csv,0.2,0.2,0.1,0.0,0.15,0.45,0.33,0.18,0.31,0.5,0.52,0.29,0.38,0.0,0.78,1.0,0.14
sarasvati.csv,0.5,0.0,0.2,0.0,1.0,0.0,0.33,0.0,0.24,0.0,0.9,0.13,0.3,0.0,0.57,1.0,0.29
stuproa-cims.csv,0.22,0.16,0.1,0.06,0.07,0.23,0.24,0.29,0.28,0.44,0.31,0.25,1.0,0.3,0.7,0.38,0.1
thout.csv,1.0,0.16,0.12,0.06,0.12,0.23,0.33,0.26,0.18,0.57,0.63,0.23,0.33,0.25,0.54,0.39,0.12
zact.csv,0.0,0.0,0.04,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.8,0.0,1.0,0.42,0.0
