,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.22,0.51,0.85,0.27,0.23,0.82,0.77,0.0,0.36,0.61,0.16,0.9,0.23,0.53,0.55,0.88,0.62
checker-framework.csv,0.24,0.39,0.6,0.36,0.21,0.59,0.54,0.57,0.0,0.55,0.52,0.51,0.66,0.31,0.14,0.46,0.29
cme.csv,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02
ctrlr.csv,0.05,0.11,0.0,0.3,0.03,0.25,0.04,0.09,0.27,0.0,0.68,0.08,0.03,0.0,0.28,0.09,0.06
fontforge.csv,0.64,0.43,0.71,0.38,0.29,0.57,0.14,0.35,0.54,0.0,0.4,0.33,0.16,0.27,0.28,0.59,0.52
gusanos.csv,0.35,0.65,0.36,0.73,0.52,0.61,0.43,0.48,0.09,0.77,0.57,0.4,0.51,0.41,0.0,0.58,0.58
jvcl.csv,0.03,0.0,0.0,0.14,0.06,0.0,0.0,0.14,0.43,0.0,0.07,0.02,0.1,0.0,0.0,0.25,0.13
kwave.csv,0.14,0.19,0.24,0.08,0.06,0.16,0.0,0.22,0.09,0.32,0.07,0.12,0.11,0.19,0.07,0.14,0.1
liferea.csv,0.15,0.12,0.8,0.23,0.1,0.0,0.07,0.23,0.05,0.45,0.05,0.18,0.09,0.17,0.03,0.25,0.35
lockss.csv,0.26,0.0,0.69,0.11,0.19,0.0,0.02,0.16,0.04,0.06,0.27,0.01,0.11,0.03,0.03,0.23,0.15
magicwars.csv,0.88,0.97,0.83,0.97,0.91,1.0,0.98,0.9,1.0,0.9,0.0,0.95,0.87,0.98,0.97,0.87,0.88
psrchive.csv,0.0,0.0,0.22,0.25,0.04,0.0,0.11,0.22,0.52,0.19,0.06,0.46,0.16,0.02,0.55,0.19,0.1
pydev.csv,0.4,0.05,0.72,0.12,0.18,0.14,0.11,0.26,0.45,0.35,0.1,0.37,0.21,0.05,0.17,0.0,0.62
sarasvati.csv,0.02,0.01,0.03,0.05,0.0,0.0,0.07,0.0,0.23,0.0,0.01,0.37,0.26,0.05,0.1,0.0,0.1
stuproa-cims.csv,0.91,0.95,0.99,0.83,0.57,1.0,0.7,0.8,0.5,1.0,0.85,0.66,0.0,0.73,1.0,0.77,0.83
thout.csv,0.0,0.21,0.55,0.26,0.18,0.68,0.18,0.29,0.55,0.1,0.07,0.61,0.19,0.56,0.55,0.45,0.27
zact.csv,0.01,0.0,0.18,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.1,0.0
