,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.85,0.75,0.56,0.59,0.43,0.6,1.04
encog-java.csv,0.41,0.89,0.97,0.75,0.76,0.89,0.97
h2database.csv,0.47,0.4,0.89,0.44,0.75,0.86,0.88
haphazard.csv,0.77,0.9,0.55,0.69,0.86,0.54,0.85
jaql.csv,0.49,0.5,0.68,0.42,0.61,0.73,0.83
raven-monitoring.csv,0.84,0.83,0.34,0.71,0.98,0.48,0.77
v8.csv,0.96,0.62,0.86,0.86,0.96,0.74,0.22
