,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.59,0.6,0.73,0.5,0.09,0.8,0.71
encog-java.csv,0.05,0.92,0.67,0.97,0.84,0.65,0.93
h2database.csv,0.85,0.06,0.95,0.85,0.93,1.01,0.71
haphazard.csv,0.94,0.94,0.86,0.96,0.98,0.08,0.84
jaql.csv,0.53,0.61,0.73,0.05,0.66,0.87,0.64
raven-monitoring.csv,0.72,0.73,0.06,0.62,0.79,0.62,0.78
v8.csv,0.89,0.9,0.97,0.96,0.92,0.87,0.0
