,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.63,0.56,0.47,0.58,0.93,0.27,0.52
encog-java.csv,0.96,0.1,0.57,0.04,0.19,0.59,0.09
h2database.csv,0.19,0.95,0.07,0.19,0.09,0.0,0.52
haphazard.csv,0.09,0.07,0.17,0.05,0.02,0.93,0.2
jaql.csv,0.64,0.56,0.33,0.96,0.55,0.33,0.47
raven-monitoring.csv,0.62,0.53,0.95,0.55,0.31,0.69,0.35
v8.csv,0.39,0.37,0.17,0.17,0.3,0.42,1.0
