,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.48,0.39,0.48,0.22,0.03,0.23,0.54
encog-java.csv,0.0,0.02,0.54,0.01,0.06,0.52,0.0
h2database.csv,0.1,0.0,0.13,0.09,0.01,0.12,0.54
haphazard.csv,0.08,0.03,0.1,0.05,0.03,0.0,0.08
jaql.csv,0.38,0.41,0.13,0.01,0.5,0.52,0.31
raven-monitoring.csv,0.71,0.59,0.02,0.44,0.31,0.6,0.38
v8.csv,0.88,0.89,0.96,0.96,0.92,0.87,0.0
