,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.45,0.54,0.54,0.57,0.67,0.8,0.58
encog-java.csv,0.98,0.92,0.59,0.75,0.95,0.6,0.93
h2database.csv,0.97,0.98,0.89,0.96,0.86,0.83,0.58
haphazard.csv,0.97,0.93,0.9,0.91,0.83,0.92,0.97
jaql.csv,0.47,0.5,0.76,0.58,0.53,0.39,0.52
raven-monitoring.csv,0.48,0.51,0.62,0.49,0.94,0.45,0.83
v8.csv,0.43,0.38,0.38,0.36,0.61,0.39,0.44
