,ktc.csv,elmo.csv,neoengine.csv,zorannt.csv,vapor.csv,zscreen.csv,rosegarden.csv,nicepress.csv,etherboot.csv,gpac.csv,smarttag.csv,mbse.csv,gebr.csv,plplot.csv,omseek.csv,kml.csv,pcsx2.csv,wxjs.csv,gstreamer.csv,miranda.csv
elmo.csv,6.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,4.0,13.0,0.0,0.0,15.0,0.0,4.0
etherboot.csv,9.0,8.0,1.0,0.0,15.0,0.0,6.0,14.0,0.0,0.0,52.0,2.0,0.0,7.0,56.0,2.0,0.0,10.0,2.0,3.0
gebr.csv,8.0,6.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,11.0,0.0,3.0,33.0,4.0,0.0,33.0,4.0,1.0
gpac.csv,7.0,30.0,1.0,22.0,1.0,0.0,4.0,11.0,0.0,0.0,2.0,5.0,0.0,2.0,31.0,1.0,0.0,31.0,2.0,1.0
gstreamer.csv,5.0,4.0,0.0,26.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,4.0,5.0,3.0,13.0,0.0,1.0
kml.csv,3.0,12.0,2.0,1.0,2.0,0.0,1.0,8.0,0.0,1.0,1.0,4.0,0.0,5.0,19.0,0.0,0.0,15.0,2.0,3.0
ktc.csv,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,0.0,2.0
mbse.csv,5.0,7.0,6.0,37.0,5.0,0.0,6.0,11.0,0.0,0.0,9.0,0.0,0.0,6.0,57.0,3.0,0.0,32.0,1.0,1.0
miranda.csv,3.0,8.0,6.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,52.0,26.0,0.0,2.0,17.0,7.0,0.0,8.0,1.0,0.0
neoengine.csv,6.0,8.0,0.0,7.0,4.0,0.0,2.0,16.0,0.0,0.0,3.0,0.0,0.0,9.0,91.0,3.0,7.0,5.0,4.0,2.0
nicepress.csv,8.0,6.0,0.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.0,12.0,0.0,97.0,4.0,1.0
omseek.csv,2.0,71.0,3.0,1.0,11.0,0.0,1.0,7.0,82.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0
pcsx2.csv,1.0,8.0,11.0,2.0,1.0,0.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,4.0,50.0,8.0,0.0,15.0,4.0,3.0
plplot.csv,3.0,8.0,7.0,0.0,4.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,54.0,3.0,0.0,24.0,3.0,0.0
rosegarden.csv,1.0,8.0,2.0,12.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,7.0,57.0,1.0,0.0,36.0,2.0,0.0
smarttag.csv,9.0,15.0,5.0,0.0,7.0,0.0,11.0,3.0,5.0,0.0,0.0,7.0,1.0,3.0,23.0,3.0,0.0,12.0,0.0,2.0
vapor.csv,0.0,71.0,2.0,158.0,0.0,0.0,4.0,10.0,1.0,0.0,3.0,262.0,1.0,0.0,8.0,1.0,1.0,97.0,0.0,2.0
wxjs.csv,284.0,71.0,297.0,158.0,95.0,72.0,360.0,104.0,82.0,102.0,52.0,262.0,135.0,77.0,300.0,74.0,271.0,0.0,342.0,337.0
zorannt.csv,16.0,18.0,1.0,0.0,5.0,0.0,7.0,8.0,0.0,0.0,4.0,5.0,0.0,8.0,61.0,2.0,0.0,32.0,2.0,3.0
zscreen.csv,10.0,13.0,6.0,26.0,8.0,0.0,7.0,6.0,0.0,0.0,2.0,11.0,0.0,7.0,63.0,1.0,0.0,35.0,2.0,3.0
