,recall,precision,pf,wins
avifile.csv,0.39,0.355,0.345,11
baadengine.csv,0.9,0.29000000000000004,0.795,2
bibedt.csv,0.43000000000000005,0.425,0.25,18
cascading.csv,0.705,0.365,0.55,12
dataobjectsdotnet.csv,0.595,0.395,0.545,13
exl.csv,0.6,0.31,0.5349999999999999,5
gogoego.csv,0.6,0.375,0.555,9
httpcontentparser.csv,0.41500000000000004,0.36,0.385,10
impala.csv,0.41500000000000004,0.32,0.365,7
jaxlib.csv,0.485,0.395,0.35,15
jgameai.csv,0.1,0.215,0.1,1
jhotdraw.csv,0.45499999999999996,0.33,0.345,8
loki-lib.csv,0.53,0.30500000000000005,0.46,6
patterntesting.csv,0.945,0.32499999999999996,0.865,3
pokeglobal.csv,0.78,0.305,0.645,4
snakeyaml.csv,0.3,0.42000000000000004,0.19,16
unflobtactical.csv,0.715,0.385,0.535,14
werx.csv,1.0,0.305,0.99,0
zealos.csv,0.18,0.42,0.09,17
