,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.61,0.94,0.97,0.8,0.16,0.57
chaperon.csv,0.75,0.79,0.7,0.06,1.04,0.58
mule.csv,0.52,0.96,0.86,0.51,0.23,0.54
nunit.csv,0.58,0.5,0.9,0.58,0.72,0.38
springside.csv,0.55,0.34,0.86,0.62,0.61,0.43
swtfox.csv,0.74,0.95,0.36,0.77,1.05,0.71
