,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.83,0.68,0.76,0.49,0.78,0.54,0.02,0.12
decidr.csv,0.77,0.71,0.6,0.49,0.8,0.57,0.02,0.12
exist.csv,0.85,0.66,0.51,0.48,0.74,0.78,0.02,0.14
ivatamasks.csv,0.84,0.74,0.8,0.54,0.73,0.58,0.03,0.13
libopenmetaverse.csv,0.68,0.61,0.52,0.69,0.56,0.55,0.0,0.11
mule.csv,0.92,0.71,0.6,0.5,0.76,0.71,0.0,0.13
runuomondains.csv,0.8,0.74,0.62,0.54,0.69,0.63,0.0,0.35
